timestamp_s,read_mib_s
426.5556,2976.7
426.5809,3581.8
426.6064,3124.5
426.6316,3189.2
426.6568,3256.0
426.6821,2957.3
426.7083,2687.8
426.7336,691.8
426.7588,3201.6
426.7840,3420.0
426.8096,3466.4
426.8348,3316.8
426.8600,3715.3
426.8852,2962.9
426.9105,3482.6
426.9357,3257.7
426.9609,3118.9
426.9861,3199.4
427.0114,3404.6
427.0376,2946.1
427.0629,474.0
427.0880,3452.9
427.1132,3303.7
427.1385,3461.8
427.1637,3404.1
427.1889,3297.9
427.2141,3339.4
427.2395,3507.7
427.2647,2967.1
427.2900,3024.9
427.3152,3489.7
427.3404,3309.2
427.3657,3325.4
427.3917,1806.6
427.4170,2178.1
427.4422,3331.3
427.4674,3202.8
427.4927,3220.9
427.5179,3358.6
427.5431,3139.7
427.5684,3351.8
427.5939,3141.9
427.6191,3234.6
